"FIPS State Code","FIPS County Code","FIPS State Name","FIPS County Name","file","file_datestamp","FSA State Code","FSA County Code","FSA County Name","Program Year","Pasture Type","Disaster Type","D2 START DATE","D2 END","D3A START DATE","D3A END","D3B START DATE","D3B END","D4A START DATE","D4A END","D4B START DATE","D4B END","Date of Qualifying Drought","Drought Factor","Grazing Period Start Date","Grazing Period End Date","Maximum Eligible Payment Months","Payment Factor","Note (FOIA 2025-FSA-04690-F Bocinsky)"
"20","057","Kansas","Ford","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","057","FORD",2013,"Short Season Small Grains","Drought",NA,NA,"2012-11-15",NA,NA,NA,"2012-11-20",NA,"2012-11-20","2012-12-17",NA,5,"2012-11-15","2012-12-20",1,1,NA
"20","059","Kansas","Franklin","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","059","FRANKLIN",2013,"Long Season Small Grains","Drought",NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,NA,NA,NA,NA,4,"2012-11-15","2013-05-01",5,4,NA
"20","059","Kansas","Franklin","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","059","FRANKLIN",2013,"Short Season Small Grains","Drought",NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,NA,NA,NA,NA,4,"2012-11-15","2012-12-20",1,1,NA
"20","061","Kansas","Geary","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","061","GEARY",2013,"Long Season Small Grains","Drought",NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,NA,NA,NA,NA,4,"2012-11-15","2013-05-01",5,4,NA
"20","061","Kansas","Geary","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","061","GEARY",2013,"Short Season Small Grains","Drought",NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,NA,NA,NA,NA,4,"2012-11-15","2012-12-20",1,1,NA
"20","063","Kansas","Gove","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","063","GOVE",2013,"Annual Crabgrass","Drought",NA,NA,"2013-09-17",NA,NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","063","Kansas","Gove","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","063","GOVE",2013,"Annual Ryegrass","Drought",NA,NA,"2013-09-17",NA,NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","063","Kansas","Gove","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","063","GOVE",2013,"Forage Sorghum","Drought",NA,NA,"2013-09-17",NA,NA,NA,"2013-08-01",NA,"2013-08-01","2013-09-02",NA,5,"2013-08-01","2013-09-30",2,2,NA
"20","063","Kansas","Gove","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","063","GOVE",2013,"Improved Pasture","Drought",NA,NA,"2013-09-17",NA,NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","063","Kansas","Gove","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","063","GOVE",2013,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,5,"2012-11-15","2013-05-01",5,5,NA
"20","063","Kansas","Gove","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","063","GOVE",2013,"Native Pasture","Drought",NA,NA,"2013-09-17",NA,NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","063","Kansas","Gove","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","063","GOVE",2013,"Short Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,5,"2012-11-15","2012-12-20",1,1,NA
"20","065","Kansas","Graham","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","065","GRAHAM",2013,"Annual Crabgrass","Drought",NA,NA,"2013-09-17",NA,NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","065","Kansas","Graham","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","065","GRAHAM",2013,"Annual Ryegrass","Drought",NA,NA,"2013-09-17",NA,NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","065","Kansas","Graham","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","065","GRAHAM",2013,"Forage Sorghum","Drought",NA,NA,"2013-09-17",NA,NA,NA,"2013-08-01",NA,"2013-08-01","2013-09-02",NA,5,"2013-08-01","2013-09-30",2,2,NA
"20","065","Kansas","Graham","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","065","GRAHAM",2013,"Improved Pasture","Drought",NA,NA,"2013-09-17",NA,NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","065","Kansas","Graham","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","065","GRAHAM",2013,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,5,"2012-11-15","2013-05-01",5,5,NA
"20","065","Kansas","Graham","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","065","GRAHAM",2013,"Native Pasture","Drought",NA,NA,"2013-09-17",NA,NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","065","Kansas","Graham","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","065","GRAHAM",2013,"Short Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,5,"2012-11-15","2012-12-20",1,1,NA
"20","067","Kansas","Grant","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","067","GRANT",2013,"Annual Crabgrass","Drought",NA,NA,"2013-09-17",NA,"2013-09-17","2013-10-14","2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","067","Kansas","Grant","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","067","GRANT",2013,"Annual Ryegrass","Drought",NA,NA,"2013-09-17",NA,"2013-09-17","2013-10-14","2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","067","Kansas","Grant","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","067","GRANT",2013,"Forage Sorghum","Drought",NA,NA,"2013-09-17",NA,NA,NA,"2013-08-01",NA,"2013-08-01","2013-09-02",NA,5,"2013-08-01","2013-09-30",2,2,NA
"20","067","Kansas","Grant","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","067","GRANT",2013,"Improved Pasture","Drought",NA,NA,"2013-09-17",NA,"2013-09-17","2013-10-14","2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","067","Kansas","Grant","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","067","GRANT",2013,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,5,"2012-11-15","2013-05-01",5,5,NA
"20","067","Kansas","Grant","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","067","GRANT",2013,"Native Pasture","Drought",NA,NA,"2013-09-17",NA,"2013-09-17","2013-10-14","2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","067","Kansas","Grant","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","067","GRANT",2013,"Short Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,5,"2012-11-15","2012-12-20",1,1,NA
"20","069","Kansas","Gray","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","069","GRAY",2013,"Annual Crabgrass","Drought",NA,NA,"2013-09-17",NA,NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","069","Kansas","Gray","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","069","GRAY",2013,"Annual Ryegrass","Drought",NA,NA,"2013-09-17",NA,NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","069","Kansas","Gray","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","069","GRAY",2013,"Forage Sorghum","Drought",NA,NA,"2013-09-17",NA,NA,NA,"2013-08-01",NA,"2013-08-01","2013-09-02",NA,5,"2013-08-01","2013-09-30",2,2,NA
"20","069","Kansas","Gray","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","069","GRAY",2013,"Improved Pasture","Drought",NA,NA,"2013-09-17",NA,NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","069","Kansas","Gray","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","069","GRAY",2013,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,5,"2012-11-15","2013-05-01",5,5,NA
"20","069","Kansas","Gray","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","069","GRAY",2013,"Native Pasture","Drought",NA,NA,"2013-09-17",NA,NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","069","Kansas","Gray","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","069","GRAY",2013,"Short Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,5,"2012-11-15","2012-12-20",1,1,NA
"20","071","Kansas","Greeley","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","071","GREELEY",2013,"Annual Crabgrass","Drought",NA,NA,"2013-08-20",NA,"2013-08-20","2013-09-16","2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","071","Kansas","Greeley","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","071","GREELEY",2013,"Annual Ryegrass","Drought",NA,NA,"2013-08-20",NA,"2013-08-20","2013-09-16","2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","071","Kansas","Greeley","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","071","GREELEY",2013,"Forage Sorghum","Drought",NA,NA,"2013-08-20",NA,"2013-08-20","2013-09-16","2013-08-01",NA,NA,NA,NA,4,"2013-08-01","2013-09-30",2,2,NA
"20","071","Kansas","Greeley","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","071","GREELEY",2013,"Improved Pasture","Drought",NA,NA,"2013-08-20",NA,"2013-08-20","2013-09-16","2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","071","Kansas","Greeley","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","071","GREELEY",2013,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,5,"2012-11-15","2013-05-01",5,5,NA
"20","071","Kansas","Greeley","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","071","GREELEY",2013,"Native Pasture","Drought",NA,NA,"2013-08-20",NA,"2013-08-20","2013-09-16","2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","071","Kansas","Greeley","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","071","GREELEY",2013,"Short Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,5,"2012-11-15","2012-12-20",1,1,NA
"20","073","Kansas","Greenwood","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","073","GREENWOOD",2013,"Annual Crabgrass","Drought","2013-06-04","2013-07-29","2013-04-01",NA,"2013-04-01","2013-04-29",NA,NA,NA,NA,NA,4,"2013-04-01","2013-09-30",5,4,NA
"20","073","Kansas","Greenwood","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","073","GREENWOOD",2013,"Annual Ryegrass","Drought","2013-06-04","2013-07-29","2013-04-01",NA,"2013-04-01","2013-04-29",NA,NA,NA,NA,NA,4,"2013-04-01","2013-09-30",5,4,NA
"20","073","Kansas","Greenwood","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","073","GREENWOOD",2013,"Improved Pasture","Drought","2013-06-04","2013-07-29","2013-04-01",NA,"2013-04-01","2013-04-29",NA,NA,NA,NA,NA,4,"2013-04-01","2013-09-30",5,4,NA
"20","073","Kansas","Greenwood","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","073","GREENWOOD",2013,"Long Season Small Grains","Drought",NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,NA,NA,NA,NA,4,"2012-11-15","2013-05-01",5,4,NA
"20","073","Kansas","Greenwood","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","073","GREENWOOD",2013,"Native Pasture","Drought","2013-06-04","2013-07-29","2013-05-01",NA,"2013-05-01","2013-06-03",NA,NA,NA,NA,NA,4,"2013-05-01","2013-10-30",5,4,NA
"20","073","Kansas","Greenwood","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","073","GREENWOOD",2013,"Short Season Small Grains","Drought",NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,NA,NA,NA,NA,4,"2012-11-15","2012-12-20",1,1,NA
"20","075","Kansas","Hamilton","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","075","HAMILTON",2013,"Annual Crabgrass","Drought",NA,NA,"2013-08-20",NA,"2013-08-20","2013-09-16","2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","075","Kansas","Hamilton","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","075","HAMILTON",2013,"Annual Ryegrass","Drought",NA,NA,"2013-08-20",NA,"2013-08-20","2013-09-16","2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","075","Kansas","Hamilton","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","075","HAMILTON",2013,"Forage Sorghum","Drought",NA,NA,"2013-08-20",NA,"2013-08-20","2013-09-16","2013-08-01",NA,NA,NA,NA,4,"2013-08-01","2013-09-30",2,2,NA
"20","075","Kansas","Hamilton","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","075","HAMILTON",2013,"Improved Pasture","Drought",NA,NA,"2013-08-20",NA,"2013-08-20","2013-09-16","2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","075","Kansas","Hamilton","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","075","HAMILTON",2013,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,5,"2012-11-15","2013-05-01",5,5,NA
"20","075","Kansas","Hamilton","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","075","HAMILTON",2013,"Native Pasture","Drought",NA,NA,"2013-08-20",NA,"2013-08-20","2013-09-16","2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","075","Kansas","Hamilton","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","075","HAMILTON",2013,"Short Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,5,"2012-11-15","2012-12-20",1,1,NA
"20","077","Kansas","Harper","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","077","HARPER",2013,"Annual Crabgrass","Drought",NA,NA,"2013-04-01",NA,"2013-04-01","2013-04-29",NA,NA,NA,NA,NA,4,"2013-04-01","2013-09-30",5,4,NA
"20","077","Kansas","Harper","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","077","HARPER",2013,"Annual Ryegrass","Drought",NA,NA,"2013-04-01",NA,"2013-04-01","2013-04-29",NA,NA,NA,NA,NA,4,"2013-04-01","2013-09-30",5,4,NA
"20","077","Kansas","Harper","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","077","HARPER",2013,"Forage Sorghum","Drought",NA,NA,"2013-08-01",NA,NA,NA,NA,NA,NA,NA,NA,3,"2013-08-01","2013-09-30",2,2,NA
"20","077","Kansas","Harper","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","077","HARPER",2013,"Improved Pasture","Drought",NA,NA,"2013-04-01",NA,"2013-04-01","2013-04-29",NA,NA,NA,NA,NA,4,"2013-04-01","2013-09-30",5,4,NA
"20","077","Kansas","Harper","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","077","HARPER",2013,"Long Season Small Grains","Drought",NA,NA,"2013-02-26",NA,"2013-02-26","2013-03-25","2012-11-15",NA,"2012-11-15","2012-12-17",NA,5,"2012-11-15","2013-05-01",5,5,NA
"20","077","Kansas","Harper","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","077","HARPER",2013,"Native Pasture","Drought",NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03",NA,NA,NA,NA,NA,4,"2013-05-01","2013-10-30",5,4,NA
"20","077","Kansas","Harper","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","077","HARPER",2013,"Short Season Small Grains","Drought",NA,NA,"2013-02-26",NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,5,"2012-11-15","2013-03-15",4,4,NA
"20","079","Kansas","Harvey","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","079","HARVEY",2013,"Annual Crabgrass","Drought","2013-06-04","2013-07-29","2013-05-01",NA,"2013-05-01","2013-06-03",NA,NA,NA,NA,NA,4,"2013-05-01","2013-10-30",5,4,NA
"20","079","Kansas","Harvey","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","079","HARVEY",2013,"Annual Ryegrass","Drought","2013-06-04","2013-07-29","2013-04-01",NA,"2013-04-01","2013-04-29",NA,NA,NA,NA,NA,4,"2013-04-01","2013-09-30",5,4,NA
"20","079","Kansas","Harvey","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","079","HARVEY",2013,"Improved Pasture","Drought","2013-06-04","2013-07-29","2013-04-01",NA,"2013-04-01","2013-04-29",NA,NA,NA,NA,NA,4,"2013-04-01","2013-09-30",5,4,NA
"20","079","Kansas","Harvey","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","079","HARVEY",2013,"Long Season Small Grains","Drought",NA,NA,"2012-11-15",NA,"2012-11-15","2013-03-25","2012-11-20",NA,"2012-11-20","2012-12-17",NA,5,"2012-11-15","2013-05-01",5,5,NA
"20","079","Kansas","Harvey","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","079","HARVEY",2013,"Native Pasture","Drought","2013-06-04","2013-07-29","2013-05-01",NA,"2013-05-01","2013-06-03",NA,NA,NA,NA,NA,4,"2013-05-01","2013-10-30",5,4,NA
"20","079","Kansas","Harvey","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","079","HARVEY",2013,"Short Season Small Grains","Drought",NA,NA,"2012-11-15",NA,NA,NA,"2012-11-20",NA,"2012-11-20","2012-12-17",NA,5,"2012-11-15","2012-12-20",1,1,NA
"20","081","Kansas","Haskell","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","081","HASKELL",2013,"Annual Crabgrass","Drought",NA,NA,"2013-09-17",NA,"2013-09-17","2013-10-14","2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","081","Kansas","Haskell","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","081","HASKELL",2013,"Annual Ryegrass","Drought",NA,NA,"2013-09-17",NA,"2013-09-17","2013-10-14","2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","081","Kansas","Haskell","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","081","HASKELL",2013,"Forage Sorghum","Drought",NA,NA,"2013-09-17",NA,NA,NA,"2013-08-01",NA,"2013-08-01","2013-09-02",NA,5,"2013-08-01","2013-09-30",2,2,NA
"20","081","Kansas","Haskell","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","081","HASKELL",2013,"Improved Pasture","Drought",NA,NA,"2013-09-17",NA,"2013-09-17","2013-10-14","2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","081","Kansas","Haskell","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","081","HASKELL",2013,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,5,"2012-11-15","2013-05-01",5,5,NA
"20","081","Kansas","Haskell","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","081","HASKELL",2013,"Native Pasture","Drought",NA,NA,"2013-09-17",NA,"2013-09-17","2013-10-14","2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","081","Kansas","Haskell","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","081","HASKELL",2013,"Short Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,5,"2012-11-15","2012-12-20",1,1,NA
"20","083","Kansas","Hodgeman","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","083","HODGEMAN",2013,"Annual Crabgrass","Drought",NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03","2013-07-23",NA,"2013-07-23","2013-08-19",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","083","Kansas","Hodgeman","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","083","HODGEMAN",2013,"Annual Ryegrass","Drought",NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03","2013-07-23",NA,"2013-07-23","2013-08-19",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","083","Kansas","Hodgeman","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","083","HODGEMAN",2013,"Forage Sorghum","Drought",NA,NA,"2013-08-20",NA,"2013-08-20","2013-09-16","2013-08-01",NA,NA,NA,NA,4,"2013-08-01","2013-09-30",2,2,NA
"20","083","Kansas","Hodgeman","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","083","HODGEMAN",2013,"Improved Pasture","Drought",NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03","2013-07-23",NA,"2013-07-23","2013-08-19",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","083","Kansas","Hodgeman","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","083","HODGEMAN",2013,"Long Season Small Grains","Drought",NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,NA,NA,NA,NA,4,"2012-11-15","2013-05-01",5,4,NA
"20","083","Kansas","Hodgeman","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","083","HODGEMAN",2013,"Native Pasture","Drought",NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03","2013-07-23",NA,"2013-07-23","2013-08-19",NA,5,"2013-05-01","2013-10-30",5,5,NA
"20","083","Kansas","Hodgeman","2025-FSA-08422-F Bocinsky/Final Data/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","083","HODGEMAN",2013,"Short Season Small Grains","Drought",NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,NA,NA,NA,NA,4,"2012-11-15","2012-12-20",1,1,NA
